file_path,qualified_name,kind,start_line,end_line,line_range,intended_function,suggestion,notes,executed_lines,total_lines,coverage_ratio,is_async,is_dunder,decorators,code_snippet
src/api/runtime.py,RuntimeFactory.shutdown,method,200,222,200-222,general purpose,consider_delete,function-or-method-not-executed,0,23,0.00%,False,False,,"def shutdown(self, resources: Optional[RuntimeResources]) -> None:
        """"""Stop schedulers and close clients.""""""
        if not resources:
            return

        for scheduler, name in [
            (resources.snapshot_scheduler, ""snapshot""),
            (resources.cleanup_scheduler, ""cleanup""),
            (resources.temporal_cleanup_scheduler, ""temporal cleanup""),
        ]:
            if scheduler:
                try:
                    scheduler.stop()
                    log.info(""%s scheduler stopped"", name)
                except Exception as exc:  # pragma: no cover - optional
                    log.error(""Error stopping %s scheduler: %s"", name, exc)

        if resources.weaviate_client:
            try:
                resources.weaviate_client.close()
                log.info(""Weaviate client closed"")
            except Exception as exc:  # pragma: no cover - optional
                log.error(""Error closing Weaviate client: %s"", exc)"
src/api/compatibility/ollama/router.py,get_rag_orchestrator,function,27,29,27-29,data retrieval,consider_delete,function-or-method-not-executed,0,3,0.00%,True,False,,"async def get_rag_orchestrator() -> RAGOrchestrator:
    """"""Dependency injection for RAG orchestrator.""""""
    raise HTTPException(status_code=500, detail=""RAG orchestrator not initialized"")"
src/api/compatibility/ollama/router.py,get_embedding_service,function,32,34,32-34,data retrieval,consider_delete,function-or-method-not-executed,0,3,0.00%,True,False,,"async def get_embedding_service():
    """"""Dependency injection for embedding service.""""""
    raise HTTPException(status_code=500, detail=""Embedding service not initialized"")"
src/api/compatibility/ollama/router.py,get_chat_memory_manager,function,37,39,37-39,data retrieval,consider_delete,function-or-method-not-executed,0,3,0.00%,True,False,,"async def get_chat_memory_manager():
    """"""Dependency injection for ChatMemory manager.""""""
    raise HTTPException(status_code=500, detail=""ChatMemory manager not initialized"")"
src/api/compatibility/ollama/router.py,get_snapshot_scheduler,function,42,44,42-44,data retrieval,consider_delete,function-or-method-not-executed,0,3,0.00%,True,False,,"async def get_snapshot_scheduler():
    """"""Dependency injection for snapshot scheduler.""""""
    raise HTTPException(status_code=500, detail=""Snapshot scheduler not initialized"")"
src/api/compatibility/ollama/router.py,_resolve_generation_params,function,47,60,47-60,general purpose,consider_delete,function-or-method-not-executed,0,14,0.00%,False,False,,"def _resolve_generation_params(options) -> Dict[str, Any]:
    if options is None:
        return {
            ""temperature"": settings.RAG_DEFAULT_TEMPERATURE,
            ""top_k"": None,
            ""max_tokens"": settings.RAG_DEFAULT_MAX_TOKENS
        }

    max_tokens = options.max_tokens or options.num_predict or settings.RAG_DEFAULT_MAX_TOKENS
    return {
        ""temperature"": options.temperature if options.temperature is not None else settings.RAG_DEFAULT_TEMPERATURE,
        ""top_k"": options.top_k,
        ""max_tokens"": max_tokens,
    }"
src/api/compatibility/ollama/router.py,generate,function,64,105,64-105,general purpose,consider_delete,function-or-method-not-executed,0,42,0.00%,True,False,router.post,"async def generate(
    request: OllamaGenerateRequest,
    rag: RAGOrchestrator = Depends(get_rag_orchestrator),
    thread_id: str = Depends(get_thread_id),
) -> OllamaGenerateResponse:
    if request.stream:
        raise HTTPException(status_code=501, detail=""Streaming is not supported."")
    rag_options = request.rag
    options = _resolve_generation_params(request.options)
    use_rag = True if rag_options is None or rag_options.enabled is None else rag_options.enabled
    include_sources = True if rag_options is None or rag_options.include_sources is None else rag_options.include_sources
    filters = None if rag_options is None else rag_options.filters

    if use_rag:
        result = rag.query(
            question=request.prompt,
            top_k=options[""top_k""],
            filters=filters,
            temperature=options[""temperature""],
            max_tokens=options[""max_tokens""],
            system_prompt=request.system,
            model=request.model,
            thr... [truncated]"
src/api/compatibility/ollama/router.py,chat,function,109,196,109-196,general purpose,consider_delete,function-or-method-not-executed,0,88,0.00%,True,False,router.post,"async def chat(
    request: OllamaChatRequest,
    rag: RAGOrchestrator = Depends(get_rag_orchestrator),
    user_id: str = Depends(get_user_id),
    thread_id: str = Depends(get_thread_id),
    chat_memory=Depends(get_chat_memory_manager),
    scheduler=Depends(get_snapshot_scheduler),
) -> OllamaChatResponse:
    """"""Chat endpoint with automatic snapshot creation every 24h.

    Automatically creates ChatMemory snapshots every 24 hours to enable
    cross-chat retrieval from past conversations.
    """"""
    rag_options = request.rag
    options = _resolve_generation_params(request.options)
    use_rag = True if rag_options is None or rag_options.enabled is None else rag_options.enabled
    include_sources = True if rag_options is None or rag_options.include_sources is None else rag_options.include_sources
    filters = None if rag_options is None else rag_options.filters

    if use_rag:
        question = _extract_question_from_messages(request.messages)
        conversation_history ... [truncated]"
src/api/compatibility/ollama/router.py,embeddings,function,200,209,200-209,general purpose,consider_delete,function-or-method-not-executed,0,10,0.00%,True,False,router.post,"async def embeddings(
    request: OllamaEmbeddingsRequest,
    embed_service=Depends(get_embedding_service),
) -> OllamaEmbeddingsResponse:
    inputs = request.input if isinstance(request.input, list) else [request.input]
    if len(inputs) == 1:
        vectors = [embed_service.generate(inputs[0])]
    else:
        vectors = embed_service.generate_batch(inputs)
    return OllamaEmbeddingsResponse(model=request.model, embeddings=vectors)"
src/api/compatibility/ollama/router.py,pull,function,213,214,213-214,general purpose,consider_delete,function-or-method-not-executed,0,2,0.00%,True,False,router.post,"async def pull(_: OllamaPullRequest):
    raise HTTPException(status_code=501, detail=""Pull is not supported by this backend."")"
src/api/compatibility/ollama/router.py,tags,function,218,267,218-267,general purpose,consider_delete,function-or-method-not-executed,0,50,0.00%,True,False,router.get,"async def tags() -> OllamaTagsResponse:
    base_url = settings.OPENAI_API_BASE if hasattr(settings, ""OPENAI_API_BASE"") else ""http://127.0.0.1:1234/v1""
    models = list_models(base_url)
    items: List[OllamaTagModel] = []
    for m in models:
        model_id = m.get(""id"") or m.get(""name"")
        if not model_id:
            continue

        items.append(
            OllamaTagModel(
                name=model_id,
                model=model_id,
                size=0,
                digest=f""sha256:{model_id[:16]}"",
                details={
                    ""family"": ""lmstudio"",
                    ""format"": ""gguf"",
                    ""parameter_size"": ""unknown"",
                },
            )
        )

        if ':' not in model_id:
            items.append(
                OllamaTagModel(
                    name=f""{model_id}:latest"",
                    model=f""{model_id}:latest"",
                    size=0,
                    digest=f""sha256:{model_id[:16]}"",
       ... [truncated]"
src/api/compatibility/ollama/router.py,version,function,271,273,271-273,general purpose,consider_delete,function-or-method-not-executed,0,3,0.00%,True,False,router.get,"async def version() -> Dict[str, str]:
    """"""Return Ollama API version information.""""""
    return {""version"": ""0.1.0""}"
src/api/compatibility/ollama/router.py,list_running_models,function,277,282,277-282,general purpose,consider_delete,function-or-method-not-executed,0,6,0.00%,True,False,router.get,"async def list_running_models() -> Dict[str, List]:
    """"""List currently running models (Ollama compatibility).

    Returns empty list since we don't track running models like Ollama does.
    """"""
    return {""models"": []}"
src/api/compatibility/ollama/router.py,show_model,function,286,311,286-311,general purpose,consider_delete,function-or-method-not-executed,0,26,0.00%,True,False,router.post,"async def show_model(request: Dict[str, Any]) -> Dict[str, Any]:
    """"""Show model information (Ollama compatibility).

    OpenWebUI calls this to verify model existence and get details.
    """"""
    model_name = request.get(""name"", """")

    return {
        ""modelfile"": f""# Modelfile for {model_name}\nFROM {model_name}"",
        ""parameters"": """",
        ""template"": ""{{ .Prompt }}"",
        ""details"": {
            ""parent_model"": """",
            ""format"": ""gguf"",
            ""family"": ""llama"",
            ""families"": [""llama""],
            ""parameter_size"": ""unknown"",
            ""quantization_level"": ""Q4_0""
        },
        ""model_info"": {
            ""general.architecture"": ""llama"",
            ""general.file_type"": 2,
            ""general.parameter_count"": 0,
            ""general.quantization_version"": 2
        }
    }"
src/api/compatibility/ollama/router.py,_extract_question_from_messages,function,314,318,314-318,general purpose,consider_delete,function-or-method-not-executed,0,5,0.00%,False,False,,"def _extract_question_from_messages(messages: List[OllamaMessage]) -> str:
    for message in reversed(messages):
        if message.role == ""user"":
            return message.content
    return ""\n"".join(msg.content for msg in messages)"
src/api/compatibility/ollama/router.py,chat_with_memory,function,321,387,321-387,general purpose,consider_delete,function-or-method-not-executed,0,67,0.00%,True,False,router.post,"async def chat_with_memory(
    request: OllamaChatRequest,
    thread_id: str = Depends(get_thread_id),
    user_id: str = Depends(get_user_id),
    rag: RAGOrchestrator = Depends(get_rag_orchestrator),
) -> OllamaChatResponse:
    """"""Chat endpoint with conversation memory (experimental).

    Uses thread_id from X-Thread-ID header to maintain conversation state.
    State includes message history, tool memory, and compressed summaries.
    """"""
    from src.workflows.memory.helpers import (
        load_or_create_state,
        save_state,
        should_compress_state,
        compress_and_update_state,
        build_llm_context,
    )
    
    if request.stream:
        raise HTTPException(status_code=501, detail=""Streaming not supported with memory"")
    
    state = load_or_create_state(user_id, thread_id)
    
    question = _extract_question_from_messages(request.messages)
    
    rag_options = request.rag
    options = _resolve_generation_params(request.options)
    use_rag = ... [truncated]"
src/api/compatibility/openai/chat.py,_estimate_tokens,function,31,33,31-33,general purpose,consider_delete,function-or-method-not-executed,0,3,0.00%,False,False,,"def _estimate_tokens(text: str) -> int:
    """"""Rough token estimation (1 token ~= 4 chars).""""""
    return len(text) // 4"
src/api/compatibility/openai/chat.py,_extract_question_from_messages,function,36,44,36-44,general purpose,consider_delete,function-or-method-not-executed,0,9,0.00%,False,False,,"def _extract_question_from_messages(messages: list) -> str:
    """"""Extract the user's question from chat messages.

    Takes the last user message as the question.
    """"""
    for message in reversed(messages):
        if message.role == ""user"":
            return message.content
    return ""\n"".join(msg.content for msg in messages)"
src/api/compatibility/openai/chat.py,get_rag_orchestrator,function,47,52,47-52,data retrieval,consider_delete,function-or-method-not-executed,0,6,0.00%,True,False,,"async def get_rag_orchestrator() -> RAGOrchestrator:
    """"""Dependency injection for RAG orchestrator.

    This will be overridden in the main app to inject the actual instance.
    """"""
    raise HTTPException(status_code=500, detail=""RAG orchestrator not initialized"")"
src/api/compatibility/openai/chat.py,_stream_chat_completion,function,55,120,55-120,general purpose,consider_delete,function-or-method-not-executed,0,66,0.00%,True,False,,"async def _stream_chat_completion(
    request: ChatCompletionRequest,
    rag: RAGOrchestrator,
    thread_id: str,
    user_id: str,
    answer: str,
    result: Dict[str, Any],
    selected_model: str,
):
    """"""Generate streaming response in OpenAI SSE format.""""""
    completion_id = f""chatcmpl-{uuid.uuid4().hex[:24]}""

    # Use selected_model or fallback to avoid null/rag-local in stream
    model_name = selected_model or ""gpt-3.5-turbo""

    # Send the answer content in chunks (simulate word-by-word streaming)
    created_timestamp = int(time.time())
    role_chunk = {
        ""id"": completion_id,
        ""object"": ""chat.completion.chunk"",
        ""created"": created_timestamp,
        ""model"": model_name,
        ""choices"": [
            {
                ""index"": 0,
                ""delta"": {""role"": ""assistant""},
                ""finish_reason"": None,
            }
        ],
    }
    yield f""data: {json.dumps(role_chunk)}\n\n""

    words = answer.split()
    for i, word in enu... [truncated]"
